"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"      viper.silicon.rules.evaluator$.eval (viper.silicon.state.State, viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, viper.silicon.verifier.Verifier, scala.Function3)","40 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.rules.evaluator$.$anonfun$evalBinOp$1 (viper.silver.ast.Exp, viper.silver.verifier.PartialVerificationError, scala.Function3, scala.Function2, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","40 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.rules.evaluator$$$Lambda$1478.886076093.apply (Object, Object, Object)","40 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.rules.evaluator$.$anonfun$eval$1 (viper.silver.ast.Exp, int, scala.Function3, viper.silicon.state.State, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","40 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.rules.evaluator$$$Lambda$1475.1605633616.apply (Object, Object, Object)","40 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.EmptySet","40 B (0%)","1 (0%)","1 (0%)","198.0","1"
" java.lang.Object.<init> ()","40 B (0%)","1 (0%)","1 (0%)","198.0","1"
"  <Unknown>","40 B (0%)","1 (0%)","1 (0%)","198.0","1"
"viper.silicon.state.terms.TriggerGenerator$$anonfun$1","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
" java.lang.Object.<init> ()","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
"  scala.runtime.AbstractPartialFunction.<init> ()","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
"   viper.silicon.state.terms.TriggerGenerator$$anonfun$1.<init> (viper.silicon.state.terms.TriggerGenerator)","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
"    viper.silicon.state.terms.TriggerGenerator.<init> ()","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
"     viper.silicon.verifier.BaseVerifier.<init> (viper.silicon.Config, String)","32 B (0%)","2 (0%)","2 (0%)","608.0","1"
"      viper.silicon.verifier.DefaultMasterVerifier.<init> (viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"       viper.silicon.Silicon.start ()","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"        viper.silver.testing.SilSuite.$anonfun$beforeAll$1 (viper.silver.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"         viper.silver.testing.SilSuite.$anonfun$beforeAll$1$adapted (viper.silver.verifier.Verifier)","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"          viper.silver.testing.SilSuite$$Lambda$350.1688470144.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"      viper.silicon.verifier.SlaveVerifier.<init> (viper.silicon.verifier.MasterVerifier, String, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"       viper.silicon.verifier.VerificationPoolManager$slaveVerifierPoolableObjectFactory$.create ()","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"        viper.silicon.verifier.VerificationPoolManager$slaveVerifierPoolableObjectFactory$.create ()","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"         org.apache.commons.pool2.BasePooledObjectFactory.makeObject ()","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"          org.apache.commons.pool2.PoolUtils$SynchronizedPooledObjectFactory.makeObject ()","16 B (0%)","1 (0%)","1 (0%)","608.0","1"
"viper.silicon.state.terms.DomainFun$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.DomainFun$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.DomainFun$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc, scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.DefaultDomainsContributor$$Lambda$1321.2032861243.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.foreach (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$1 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.Domain)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.sorts$Ref$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.sorts$Ref$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.sorts$Ref$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.DefaultSymbolConverter.toSort (viper.silver.ast.Type)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.DefaultSymbolConverter.$anonfun$toFunction$2 (viper.silicon.state.DefaultSymbolConverter, viper.silver.ast.Type)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.state.DefaultSymbolConverter$$Lambda$1323.1413433093.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.DomainFunc)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$2 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainFunc)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.Equals$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.Equals$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.Equals$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$4 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainAxiom)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$4$adapted (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainAxiom)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.Fun$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.Fun$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.Fun$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.App$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.App$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.App$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.utils$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.utils$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.utils$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.App.<init> (viper.silicon.state.terms.Applicable, scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.terms.App$.apply (viper.silicon.state.terms.Applicable, scala.collection.immutable.Seq)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1330.1394707661.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.sorts$Snap$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.sorts$Snap$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.sorts$Snap$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.Equals$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$4 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainAxiom)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.BuiltinEquals$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.BuiltinEquals$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.BuiltinEquals$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.Equals$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.DefaultDomainsContributor.$anonfun$collectDomainMembers$4 (viper.silicon.supporters.DefaultDomainsContributor, viper.silver.ast.DomainAxiom)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.sorts$Bool$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.sorts$Bool$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.sorts$Bool$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.BooleanTerm.$init$ (viper.silicon.state.terms.BooleanTerm)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.terms.BuiltinEquals.<init> (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.state.terms.BuiltinEquals$._apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.state.terms.BuiltinEquals$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.state.terms.Equals$.apply (viper.silicon.state.terms.Term, viper.silicon.state.terms.Term)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.HeapDepFun$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.HeapDepFun$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.HeapDepFun$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.DefaultSymbolConverter.toFunction (viper.silver.ast.Function)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.1672402303.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.Var$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.Var$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.Var$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.supporters.functions.FunctionData.$anonfun$formalArgs$2 (viper.silicon.supporters.functions.FunctionData, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.functions.FunctionData$$Lambda$1362.2112940759.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.1672402303.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.sorts$Unit$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.sorts$Unit$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.sorts$Unit$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.Var.<init> (viper.silicon.state.Identifier, viper.silicon.state.terms.Sort)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.terms.Var$.apply (viper.silicon.state.Identifier, viper.silicon.state.terms.Sort)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.functions.FunctionData.$anonfun$formalArgs$2 (viper.silicon.supporters.functions.FunctionData, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.functions.FunctionData$$Lambda$1362.2112940759.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.predef$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.predef$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.predef$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.1672402303.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.verifier.DefaultMasterVerifier.$anonfun$analyzeProgramAndEmitPreambleContributions$1 (viper.silver.ast.Program, viper.silicon.interfaces.PreambleContributor)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.IntLiteral$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.IntLiteral$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.IntLiteral$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.predef$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"       viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1354.1672402303.apply (Object)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"        scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"         scala.collection.immutable.List.map (scala.Function1)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.analyze (viper.silver.ast.Program)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"viper.silicon.state.terms.sorts$Int$","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
" java.lang.Object.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"  viper.silicon.state.terms.sorts$Int$.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"   viper.silicon.state.terms.sorts$Int$.<clinit> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"    viper.silicon.state.terms.ArithmeticTerm.<init> ()","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"     viper.silicon.state.terms.IntLiteral.<init> (scala.math.BigInt)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
"      viper.silicon.state.terms.IntLiteral$.apply (scala.math.BigInt)","16 B (0%)","1 (0%)","1 (0%)","593.0","1"
