"Name","Live Bytes","Live Objects","Allocated Objects","Avg. Age","Generations"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator$$Lambda$1540.1525172012.apply (Object)","48 B (0%)","1 (0%)","1 (0%)","809.0","1"
"          scala.collection.immutable.List.map (scala.Function1)","48 B (0%)","1 (0%)","1 (0%)","809.0","1"
"viper.silicon.state.terms.Quantification","399’168 B (3.8%)","6’237 (2.7%)","66’226 (6.1%)","551.7","429"
" java.lang.Object.<init> ()","399’168 B (3.8%)","6’237 (2.7%)","65’551 (6%)","551.7","429"
"  viper.silicon.state.terms.Quantification.<init> (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, boolean)","399’168 B (3.8%)","6’237 (2.7%)","65’551 (6%)","551.7","429"
"   viper.silicon.state.terms.Quantification$.apply (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String, boolean)","399’168 B (3.8%)","6’237 (2.7%)","65’551 (6%)","551.7","429"
"    viper.silicon.state.terms.Quantification$.apply (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","212’608 B (2.1%)","3’322 (1.5%)","40’217 (3.7%)","564.6","413"
"     viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Trigger, String)","62’784 B (0.6%)","981 (0.4%)","3’779 (0.3%)","681.8","280"
"      viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Trigger)","62’784 B (0.6%)","981 (0.4%)","3’779 (0.3%)","681.8","280"
"       viper.silicon.supporters.functions.FunctionData.postAxiom$lzycompute ()","35’392 B (0.3%)","553 (0.2%)","553 (0.1%)","732.3","229"
"        viper.silicon.supporters.functions.FunctionData.postAxiom ()","35’392 B (0.3%)","553 (0.2%)","553 (0.1%)","732.3","229"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.handleFunction (viper.silicon.state.State, viper.silver.ast.Function)","35’392 B (0.3%)","553 (0.2%)","553 (0.1%)","732.3","229"
"          viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.verify (viper.silicon.state.State, viper.silver.ast.Function)","35’392 B (0.3%)","553 (0.2%)","553 (0.1%)","732.3","229"
"       viper.silicon.supporters.functions.FunctionData.<init> (viper.silver.ast.Function, int, scala.collection.immutable.ListSet, viper.silver.ast.Program, viper.silicon.state.SymbolConverter, viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silicon.state.IdentifierFactory, scala.Function1, viper.silicon.Config, viper.silver.plugin.PluginAwareReporter)","13’824 B (0.1%)","216 (0.1%)","1’780 (0.2%)","491.5","32"
"        viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$.$anonfun$analyze$2 (viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider.functionsSupporter., viper.silver.ast.Program, scala.Tuple2)","13’824 B (0.1%)","216 (0.1%)","1’780 (0.2%)","491.5","32"
"         viper.silicon.supporters.functions.DefaultFunctionVerificationUnitProvider$functionsSupporter$$$Lambda$1355.13490983.apply (Object)","13’824 B (0.1%)","216 (0.1%)","1’780 (0.2%)","491.5","32"
"          scala.collection.immutable.List.map (scala.Function1)","13’824 B (0.1%)","216 (0.1%)","1’780 (0.2%)","491.5","32"
"       viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","10’688 B (0.1%)","167 (0.1%)","1’047 (0.1%)","750.0","44"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","10’688 B (0.1%)","167 (0.1%)","1’047 (0.1%)","750.0","44"
"         viper.silicon.rules.producer$$$Lambda$1892.1225181894.apply (Object, Object, Object, Object, Object, Object, Object)","10’688 B (0.1%)","167 (0.1%)","1’047 (0.1%)","750.0","44"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","10’688 B (0.1%)","167 (0.1%)","1’047 (0.1%)","750.0","44"
"       viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","2’880 B (0%)","45 (0%)","399 (0%)","722.4","23"
"        viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4$adapted (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, Object)","2’880 B (0%)","45 (0%)","399 (0%)","722.4","23"
"         viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2118.1756422541.apply (Object)","2’880 B (0%)","45 (0%)","399 (0%)","722.4","23"
"          viper.silicon.decider.DefaultDeciderProvider$decider$.assert (viper.silicon.state.terms.Term, scala.Option, scala.Function1)","2’880 B (0%)","45 (0%)","399 (0%)","722.4","23"
"     viper.silicon.state.terms.Quantification$.apply (viper.silicon.state.terms.Quantifier, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq)","48’768 B (0.5%)","762 (0.3%)","10’220 (0.9%)","468.4","120"
"      viper.silicon.supporters.ExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","48’768 B (0.5%)","762 (0.3%)","10’220 (0.9%)","468.4","120"
"       viper.silicon.supporters.ExpressionTranslator.translate$ (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","48’768 B (0.5%)","762 (0.3%)","10’220 (0.9%)","468.4","120"
"        viper.silicon.supporters.DefaultDomainsTranslator.translate (scala.Function1, viper.silver.ast.Exp)","47’872 B (0.5%)","748 (0.3%)","10’193 (0.9%)","461.4","115"
"         viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","35’776 B (0.3%)","559 (0.2%)","9’532 (0.9%)","479.7","80"
"          viper.silicon.supporters.DefaultDomainsTranslator.translateAxiom (viper.silver.ast.DomainAxiom, scala.Function1)","35’776 B (0.3%)","559 (0.2%)","9’532 (0.9%)","479.7","80"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","12’096 B (0.1%)","189 (0.1%)","661 (0.1%)","407.2","71"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","12’096 B (0.1%)","189 (0.1%)","661 (0.1%)","407.2","71"
"        viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (scala.Function1, viper.silver.ast.Exp)","896 B (0%)","14 (0%)","27 (0%)","843.3","6"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.$anonfun$translatePostcondition$1 (viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silver.ast.Exp)","576 B (0%)","9 (0%)","19 (0%)","822.8","4"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator$$Lambda$1540.1525172012.apply (Object)","576 B (0%)","9 (0%)","19 (0%)","822.8","4"
"         viper.silicon.supporters.ExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.ExpressionTranslator, scala.Function1, viper.silver.ast.Exp)","192 B (0%)","3 (0%)","3 (0%)","907.0","1"
"          viper.silicon.supporters.ExpressionTranslator$$Lambda$1331.1849818408.apply (Object)","192 B (0%)","3 (0%)","3 (0%)","907.0","1"
"         viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.translate (viper.silver.ast.Exp)","128 B (0%)","2 (0%)","5 (0%)","840.0","2"
"          viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator.$anonfun$translate$1 (viper.silicon.supporters.functions.HeapAccessReplacingExpressionTranslator, viper.silver.ast.Exp)","128 B (0%)","2 (0%)","5 (0%)","840.0","2"
"     viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, String)","40’832 B (0.4%)","638 (0.3%)","9’417 (0.9%)","722.0","77"
"      <Unknown>","25’024 B (0.2%)","391 (0.2%)","4’538 (0.4%)","745.0","49"
"       viper.silicon.rules.quantifiedChunkSupporter$.createQuantifiedChunk (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, scala.Option, String, viper.silicon.verifier.Verifier)","9’472 B (0.1%)","148 (0.1%)","1’012 (0.1%)","755.8","37"
"        viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","9’472 B (0.1%)","148 (0.1%)","1’012 (0.1%)","755.8","37"
"         viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","9’472 B (0.1%)","148 (0.1%)","1’012 (0.1%)","755.8","37"
"          viper.silicon.rules.producer$$$Lambda$1892.1225181894.apply (Object, Object, Object, Object, Object, Object, Object)","9’472 B (0.1%)","148 (0.1%)","1’012 (0.1%)","755.8","37"
"       viper.silicon.rules.quantifiedChunkSupporter$.consume (viper.silicon.state.State, viper.silicon.state.Heap, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function0, scala.Function0, viper.silicon.verifier.Verifier, scala.Function4)","2’624 B (0%)","41 (0%)","351 (0%)","733.8","19"
"        viper.silicon.rules.consumer$.$anonfun$consumeTlc$11 (viper.silicon.state.Heap, viper.silver.ast.Field, viper.silicon.state.BasicChunkIdentifier, scala.Option, viper.silver.verifier.PartialVerificationError, viper.silver.ast.FieldAccessPredicate, scala.Function4, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","2’624 B (0%)","41 (0%)","351 (0%)","733.8","19"
"         viper.silicon.rules.consumer$$$Lambda$2102.972128200.apply (Object, Object, Object, Object, Object, Object, Object)","2’624 B (0%)","41 (0%)","351 (0%)","733.8","19"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","2’624 B (0%)","41 (0%)","351 (0%)","733.8","19"
"      viper.silicon.state.terms.Forall$.apply (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq)","15’616 B (0.2%)","244 (0.1%)","4’480 (0.4%)","685.9","66"
"       viper.silicon.rules.quantifiedChunkSupporter$.produce (viper.silicon.state.State, viper.silver.ast.Forall, viper.silver.ast.Resource, scala.collection.immutable.Seq, scala.collection.immutable.Seq, String, scala.Option, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, scala.Function2)","10’368 B (0.1%)","162 (0.1%)","1’047 (0.1%)","755.7","40"
"        viper.silicon.rules.producer$.$anonfun$produceTlc$28 (scala.Function2, viper.silver.ast.FieldAccessPredicate, viper.silver.ast.Forall, String, scala.Option, scala.Function2, viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Tuple2, viper.silicon.verifier.Verifier)","10’368 B (0.1%)","162 (0.1%)","1’047 (0.1%)","755.7","40"
"         viper.silicon.rules.producer$$$Lambda$1892.1225181894.apply (Object, Object, Object, Object, Object, Object, Object)","10’368 B (0.1%)","162 (0.1%)","1’047 (0.1%)","755.7","40"
"          viper.silicon.rules.evaluator$.$anonfun$evalQuantified$10 (viper.silicon.state.State, scala.Function7, scala.collection.immutable.Seq, viper.silicon.verifier.Verifier, scala.Tuple6)","10’368 B (0.1%)","162 (0.1%)","1’047 (0.1%)","755.7","40"
"       viper.silicon.supporters.functions.FunctionData.$anonfun$definitionalAxiom$2 (viper.silicon.supporters.functions.FunctionData, viper.silicon.state.terms.Term)","3’328 B (0%)","52 (0%)","344 (0%)","457.4","22"
"        viper.silicon.supporters.functions.FunctionData$$Lambda$1880.1245945459.apply (Object)","3’328 B (0%)","52 (0%)","344 (0%)","457.4","22"
"         scala.Option.map (scala.Function1)","3’328 B (0%)","52 (0%)","344 (0%)","457.4","22"
"          viper.silicon.supporters.functions.FunctionData.definitionalAxiom$lzycompute ()","3’328 B (0%)","52 (0%)","344 (0%)","457.4","22"
"       viper.silicon.rules.quantifiedChunkSupporter$.createPermissionConstraintAndDepletedCheck (scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.state.QuantifiedBasicChunk, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier)","832 B (0%)","13 (0%)","1’171 (0.1%)","685.5","4"
"        viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5 (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","832 B (0%)","13 (0%)","1’171 (0.1%)","685.5","4"
"         viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$removePermissions$5$adapted (scala.runtime.ObjectRef, scala.runtime.ObjectRef, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, boolean, viper.silicon.verifier.Verifier, scala.runtime.ObjectRef, scala.Tuple3)","832 B (0%)","13 (0%)","1’171 (0.1%)","685.5","4"
"          viper.silicon.rules.quantifiedChunkSupporter$$$Lambda$2097.2004983461.apply (Object)","832 B (0%)","13 (0%)","1’171 (0.1%)","685.5","4"
"       viper.silicon.rules.quantifiedChunkSupporter$.removePermissions (viper.silicon.state.State, scala.collection.immutable.Seq, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silver.ast.Resource, viper.silicon.state.terms.Term, scala.Function1, viper.silicon.verifier.Verifier)","512 B (0%)","8 (0%)","610 (0.1%)","734.4","5"
"        viper.silicon.rules.quantifiedChunkSupporter$.$anonfun$consume$4 (viper.silicon.rules.InverseFunctions, scala.collection.immutable.Seq, viper.silicon.state.terms.Term, viper.silicon.state.terms.Term, viper.silicon.verifier.Verifier, viper.silver.ast.Resource, viper.silicon.rules.SnapshotMapDefinition, viper.silicon.state.State, viper.silicon.state.SnapshotMapCache, viper.silver.verifier.PartialVerificationError, scala.Function0, scala.Function1, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Option, scala.collection.immutable.Seq, String, scala.Function4, scala.collection.immutable.Seq, scala.collection.immutable.Seq, scala.Function0, boolean)","384 B (0%)","6 (0%)","399 (0%)","696.3","3"
